,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2021-02-28,272713.67792150367,94577.98651420345,97253.1933074951,128497.30556044012,230167.22674007347,225576.50032936496,117280.5317249963,143729.09817877953,118400.17475909406,102170.51952734827,287002.92702997435,95019.92986195392,256236.8710195717,73592.07523954951,100271.44073836344,98611.29241695632,89640.95941331358,104846.26657836985,208427.83448766446,123278.42584345458,122101.7435345321,99841.12063163883,151255.3159568955,91178.43255521083,113834.83037146479,261050.35696029256,106605.73774937849,203466.02806000537,126691.34341146222,124327.89095149525,151111.20545188052,170223.8507747188,190307.85414820278,92753.03053831685,84299.03452777905,76544.02981231871,198117.24796928916,103348.66735823987,118853.49736259208,100459.24788223692,202266.31378843915,108901.19361712212,113132.79258692099,178741.2095138086,105318.55383941236,142234.64476756338,193865.09618427596,157118.5127194352,104391.90817239624,303746.8807103408
2021-03-31,273381.1212037831,92883.60208047731,94693.02420593068,131200.97429964493,233423.0580609497,229533.4553751567,119324.6910510295,145907.5616003071,122207.74968342479,103671.83123776807,290509.6568297186,95689.01833872871,224026.89999533334,72597.688762674,101671.8708205709,99690.33235693724,87847.3437427794,101341.88884730668,212027.76561481325,125195.85158356308,124238.71629197848,101310.28153774526,143181.1341264663,92345.45146106044,114601.34376273275,267506.58545898367,108377.83585036907,181455.0877309053,127966.42841339199,126672.50939684031,153636.70840018106,171795.18660488282,194171.86489258622,92221.26442766009,84269.67935729347,77465.42778417577,196543.32583681736,104625.85375638315,120973.4247411397,101794.1491642987,204380.67195771172,110479.78597127744,112363.65758812107,182552.54348329743,106710.60536611195,144010.81979452283,197596.36451809065,153634.55480251968,95172.82487765532,307963.0270171527
2021-04-30,274487.55729085713,93981.2646093151,95720.47810834217,134064.2096929609,237171.94686389496,234100.84728236397,121248.02535108727,148258.21132792323,126182.41870754574,105148.65268877672,294254.619990001,96513.24658630704,230964.923486434,73083.42473948005,103178.25426678066,100925.78775322162,88721.55143467839,101460.70014403542,216381.3884141532,126999.87538628162,126608.0622287227,102805.97051666773,144821.673729405,93671.91562290762,115658.24183932239,275052.41941258305,110241.19654322701,182506.85249789213,129433.56463911702,129263.7595462184,156363.84979098363,173441.98712388484,198263.09270435214,93404.51070268171,85293.95948647811,78339.44557315318,200716.69258345145,105842.08816223008,123167.97501138503,103087.77045014944,206908.31441424365,112195.31482327917,113832.94648657231,186898.2129440244,108137.46099923071,145900.0314950232,201782.75359692943,155384.3327219427,96173.42404619089,313180.1500611665
2021-05-31,275956.68792453606,95289.24583819427,96849.18482624111,137207.54414523908,241407.2024055705,239446.85150261692,123202.3953382884,150749.10508087493,126401.49380453142,106725.98032900716,298399.7499010321,97438.05013587848,238729.49516037636,73474.42225469013,104798.58083896234,102336.98837681468,89603.24782958764,101544.55064205093,221496.5849704563,128685.04626008992,129262.18668944045,104422.62250118863,146868.1771192249,95038.88716393168,117033.08026465145,283501.8945705737,112353.09185237701,183886.57408022846,131119.58567186326,132105.83919142882,159438.56525973027,175144.7024931528,202643.8460506609,94770.35128478764,86341.76592512337,76961.99364523185,204945.64585294033,107047.5767580657,125368.18738614676,101082.21402713357,209955.91645850122,111736.31992284131,115366.05351178024,191882.82580962815,109619.1672797585,148352.81037261785,206068.21001527674,148496.52347569188,96967.92280890045,319297.0011591089
2021-06-30,278033.7498737771,96790.62145731816,91607.36142645075,140728.28160014242,245855.50204414467,245023.88672868966,125276.84638873184,153475.03004509158,126425.65494508362,108612.4145369934,302959.04319229623,98426.95765226254,246370.08467815566,74097.7727692621,106466.04669013903,103780.7962924014,90637.06676124335,101868.00620366124,226821.57419516038,130400.60816337139,132183.96833754602,106252.58567671558,149421.74232966252,96376.78589476956,118589.03100876966,291787.16937885317,114711.60019452017,185693.71216142064,132977.3126793433,135047.66193815612,162692.71322385524,176962.16183050085,207202.15363653447,96381.5988580633,87495.27642002323,77933.98433721058,208998.06112612854,106638.69382084458,127570.56822719994,102811.17394378054,213520.04020832913,114296.00713121792,117011.93205880144,197037.07664070517,111271.1660958937,151512.38531894062,210318.6803647854,151156.4754398678,97766.03440510074,325076.57094416337
2021-07-31,280939.6744430534,98256.13454781106,92772.67708937282,143966.63615919603,249664.0262593875,249816.94061478364,126692.61459373441,155959.27821349594,127198.59304126313,110207.30285302646,307050.23812565854,99324.64705652931,253200.0316475748,74595.26905071645,107917.88808829195,105026.34317213482,91603.87844489548,102077.31046462445,230613.33114132655,131651.90490886988,134728.5982595436,107642.64809361662,151767.56974393578,97405.54438975494,115463.29862248573,298748.5428995219,116641.45737564855,187002.16089247842,134476.26617988452,137467.3598833267,165862.50769669557,178530.71015888583,211405.780694138,97578.02411974821,88309.01359627765,78750.47501552725,212514.92883600947,107669.60820902156,128748.79891260767,104483.07401648989,217250.31512823433,116922.23822903448,118542.18940433867,201941.93645577124,112358.57560641474,154984.74524411582,213992.81822212812,153538.44531072202,97973.42665820339,330350.46656223485
2021-08-31,283295.5435779483,99448.39052541176,93802.1238381831,146683.30556352896,252167.34317804608,253413.36197486238,127228.7871867499,157832.99791712957,129747.25493437049,111416.31283737624,309518.79062360915,99922.73808519551,258046.82167609147,74874.15671701924,108839.28222876799,105853.65464746619,92332.00661258682,101993.72599001185,232457.20340651437,132361.94173157186,136206.40805503985,108299.4844339927,153320.77789295776,98083.77895417673,116986.77569101745,303752.25612009934,117817.71607491073,187659.8492030491,135323.17215735526,138662.94487942776,168426.61329326022,179690.96650347565,214796.91362290256,98187.43316326507,88605.7449376227,79479.93034354434,215092.62741718793,106326.94349995826,129203.50323286402,105769.99955095976,220263.71537387764,119027.66367814878,119781.53284525772,205959.3798623952,112893.76050752161,157310.5887987913,216463.1135650399,154809.58517583125,97729.77401950261,334291.0249408715
2021-09-30,285005.9018988132,100259.035893446,94515.6053828055,148718.25183852058,253678.7609783019,256271.74278873584,126881.06261049319,159000.94852428744,134917.8308070022,112198.0149824634,311519.3704955538,100310.04509501855,261599.37922947615,73232.22023849581,109209.72139585574,102173.23459595558,92677.34797469317,101687.17048121689,233047.32301799353,132521.0304802744,136654.0043918225,108281.30749124807,154089.17161705956,98442.33647924622,118152.81002431309,307112.43801535986,118338.38012337426,187657.5349689703,128098.57080782417,138726.0100359729,170511.1822530775,180298.83331761495,217414.9564921095,98099.16513061854,88388.60721466078,79968.05769915397,217008.6178349738,103972.44962341739,129028.81021176768,106656.5395146176,222394.84121459638,120437.52084949221,120626.84037681413,209181.07793601922,112863.80553274664,158486.3689280363,218076.42624707246,155152.73225001775,96952.00221222763,337690.57567492244
2021-10-31,286112.0529856181,101070.65787011437,95333.83198490985,150441.8649571922,254994.1211949706,259336.38384018466,126503.83124802515,160174.91503915325,136981.55698224326,113313.74206230762,314231.3770325666,100786.49987710518,264709.5920371395,73418.50376682558,109577.45099969805,102562.67554558264,93113.18576836369,101797.47025678141,233744.35154442288,132810.99998688695,136687.10779810898,108325.66143441178,154619.90882686258,98969.47901448926,119382.09809678169,310316.42610258755,118941.20981563829,187855.2330767539,128565.68144838509,138435.8935103921,172332.59374801785,181079.91906015013,219676.37113244433,98140.52587884633,88346.15056381586,80704.15777631816,218815.26880241334,105966.50799079258,128766.8625889037,107681.60510571186,224156.3473861588,121791.72730064992,121612.81514300204,211984.46653722954,112991.30266573418,158877.79284208536,219249.41089791278,155141.76405368396,96786.89587669888,341427.13510549406
2021-11-30,287221.4585892888,102135.32710971757,96341.87856578059,152248.25623298934,256880.2749992859,262897.2159926572,126527.14032503683,161785.46479474468,139268.63453657553,114908.22868049161,318169.3868258987,101508.35937227462,267954.9844089517,73816.41411306355,110258.07933348967,103230.9579300034,93763.560744189,102323.81888345031,235347.7666825271,133485.35517688215,137156.99567049948,108747.11970129992,155495.8775058295,99827.87320545019,120928.1263889773,313909.9112551844,119962.38405688968,188450.44827371056,129463.96328682062,138631.4273704921,174308.9627496007,182099.41193535287,222019.96448475178,98370.79835098589,88629.63205820859,81587.81848860187,220874.6186539943,106250.21559591671,129002.12008512324,109012.96112605745,226201.06610049735,123580.90854996993,123005.41733461837,214630.43045947002,113516.67654725251,159734.95002200513,220650.2081265886,155520.3712147311,97204.4174428374,346275.99266154267
2021-12-31,288660.6112894928,103221.23073862243,97455.93703496574,154043.67681373135,259261.2970580244,266735.4206905939,127109.22814333338,163708.3636615629,141766.45047427816,116669.9578105225,322306.4858502391,102348.86279849049,271311.2240864591,74354.0877424139,111126.67722844916,104029.56380145378,94600.2698709323,103029.1405045724,237407.89658580167,134458.3204209972,138002.93083806182,109360.59906814156,156542.0555728016,100833.0257182379,122361.66996391484,318058.0492013255,121091.12240873258,189527.68356534882,130578.72707736469,139448.28559504016,176341.85898609203,183258.5898237001,224469.0881145924,98869.87387785685,89088.20957123894,82508.4633564708,223044.05970745898,106863.06834774608,129521.52080079477,114291.49711271696,228628.1932391638,125606.638925185,123394.96845448765,217313.6748692975,114368.68375251995,160929.17443910264,222283.3706237687,156278.73340103708,97920.7404349115,351264.8187520091
2022-01-31,289813.1818686055,104312.82880288422,98625.4835620911,155949.6386219361,262736.41537508334,271175.35687566415,128490.41470060547,165983.5745285956,144736.47814218802,118850.77922757369,329040.19789948914,103434.6732806777,275118.72434971837,75118.46831852413,112502.80137204121,105239.33587725523,95774.93003904556,103808.86607284413,240745.79936276382,135728.42764989962,139771.0295715985,110508.527629015,158137.02986469603,101977.75864299393,123105.15623677934,323759.1225366199,122967.49565789964,191076.74695177813,132045.49483247404,141574.18784624783,178554.8267953912,184419.03602707834,227416.89584315795,99817.64744915871,90026.81223586982,83590.72860343009,225825.39894398776,107865.8583578299,130719.08032889433,112161.85333967755,231621.66198494527,127980.35857035541,123712.52639261953,220634.5321659648,115679.46695431972,162966.69466893593,224999.02628460605,157561.7888618102,99210.57316779895,356761.94212495047
2022-02-28,290689.2948111882,105302.29439056708,99569.45989660008,158400.02754642643,267389.14059276495,276523.84945715894,130559.79290061333,168413.8740485569,148383.95845926862,121339.70152835586,337899.0861984247,104664.3405917918,279797.0071342416,76052.62038345111,114296.90315735432,106543.01608272127,97191.0544084696,104413.61989689677,245413.24739115307,137265.30594046752,142343.86341002866,112104.86288633443,160084.78470316585,103346.42629703015,122865.12880955594,330446.2143210144,125396.25177045536,192402.29494200106,126846.87729353448,144744.97389739164,180967.1064083472,185811.26346908003,230959.31981594284,101080.93061426327,91322.12765186798,84712.15358892118,229310.70577802323,109250.2169959049,132781.9161211252,113985.10554488088,234795.5109763193,130663.4808273406,124993.10567040522,225100.43227556697,117352.039160362,165333.74335568093,228878.752523821,159164.77162165337,100490.02745278049,362053.319388963
2022-03-31,292055.93715186685,106368.30570022442,100220.77484057457,161492.48214233143,273289.54067411413,282997.8253269595,133185.87840705132,171153.6252183679,152787.9633152765,123719.24981593167,349045.10929250874,106171.55893215816,285363.3550627688,77142.30355686255,116390.28298486768,108015.55119465254,98716.48000239744,105136.91785659929,251700.7711147115,139093.0756328669,145616.94676809112,114066.02559651398,162395.11702007003,104997.10566545991,122513.79225272464,338560.4771509609,128527.65238301542,193777.8050654871,128903.29619783151,148786.19801912113,183683.4865305852,187938.7481483549,235047.6485657737,102890.42769920953,92893.85953922551,85978.39809786381,233537.49927036124,111048.20333065333,135747.29089722972,116037.01028907398,238447.35836357725,133172.49842231974,126321.75495489969,230815.64868000467,119330.9276887708,168103.7939638849,233787.20691296653,161076.67158783483,101864.49800187632,368563.77631952974
2022-04-30,294244.352942431,107551.28920825274,100728.62371574718,164843.89413820594,278367.33048849076,289574.78965492453,135602.75604460711,173902.39562134055,157161.6831484561,125577.74854361401,358532.49265560514,107680.91589451901,291337.4623449591,77923.49505424494,118302.68820659582,109309.81006556678,100074.93663202216,105742.94516237067,257844.23753936397,140787.26423544786,148989.65837407837,115923.7902996584,164714.527816216,106582.60371838296,122321.73564291585,346854.3851206931,131547.9801706976,195285.50504158222,130863.62143160503,152799.8317922051,186635.14323515678,190307.38990549275,238875.5883310663,104522.778974639,94258.02487226942,86908.8796326345,237662.69226301357,112540.23519089184,138531.47533561738,118110.56625018679,242245.3316011878,135394.51286909214,127595.64746309363,236795.34322815653,121040.44885384056,171033.05161970816,238451.05631256793,163367.46680560478,102911.31449428797,374663.69673059764
